,Date,Julian_day,Day_no.,Trip_number,Month.Year,Boat_ramp,Boat_ramp_lat,Boat_ramp_long,Day_type,Lat,Long,Lat_bins,SST,onekm,twokm,fivekm,Kernel.density,DisFromBRm,DisFromBRnm,DisFromBRkm,X5nm_grid._block_code,Maidenhead..Grid.Square,No.FishUndamaged,No.FishDP,TotalFishHooked,PerDP,ProDP,BinDP,No.Undamaged_perHour,No.FishDP_perHour,TotalFishHooked_perHour,Dp.rate_perHour,Time_line_in,Time_lines_out,Median_time,DecMedian_time,Fishing_hours,DecFishingHours,FishingTime,GearCost_DP,FishMeth,BurleyUsed,BaitType,Max_hook,Min_hook..,Boat.name.number,Boat_Length,InterviewTime,Comments,Have_you_been_interviewed_about,How_many_times_have_you_fished_,BR_exp,YrsFishing,DaysBoatFished,DaysBoatFished_last.yr,lunar
52,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.91878867,114.1508271,21.7S - 22.1S,23.36999893,0,1,5,1.59635629,2.66,2.31,4.28,181AX,OG78bb,3,0,3,0,0,0,0.666666667,0,0.666666667,0,10:00,14:30,12:15,12.25,04:30,4.5,5,NA,Bottom-bashing (drifting),Yes,,10,5,By733,5,15:15,"3 fish caught, 5m covered fibreglass boat with green hull",No,15,1,3,30,2,Full
53,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.94095831,114.1459937,21.7S - 22.1S,23.36999893,0,1,4,1.507060908,1.11,0.96,1.79,181AX,OG78bb,25,0,25,0,0,0,8.333333333,0,8.333333333,0,08:45,11:45,10:15,10.25,03:00,3,3,NA,Bottom-bashing (anchored),No,Mackerel,5,0,Ew922,3,12:15,"25 fish caught none lost, 3 m tinny",No,3,1,30,50,2,Full
54,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.88039873,114.1679826,21.7S - 22.1S,23.36999893,0,0,3,1.726290252,5.52,4.8,8.89,182AY,OG78cc,20,0,20,0,0,0,5,0,5,0,08:30,12:30,10:30,10.5,04:00,4,4,NA,Bottom-bashing (drifting),No,Squid,20,15,Eb6?7,3,13:30,"20 fish brought in undamaged, 0 lost, 3m tinny",No,>100,5,40,15,1,Full
55,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.9198772,114.1794918,21.7S - 22.1S,23.36999893,0,0,4,1.645666888,3.57,3.1,5.75,181AY,OG78cb,5,0,5,0,0,0,1.052631579,0,1.052631579,0,09:00,13:45,11:22,11.37,04:45,4.75,5,NA,Trolling,No,Artificial plastic lure,5,0,Dl512,5,14:15,"Trolling over 5+ km north and south of marina, 5 fish total, 0 lost, 5m covered white metal boat",No,100,4,5,25,1,Full
56,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,20,0,20,0,0,0,5.333333333,0,5.333333333,0,09:15,13:00,11:07,11.12,03:45,3.75,4,NA,Bottom-bashing (drifting),No,Squid,100,NA,Dp283,5,15:00,"5m white fibreglass covered boat with railings at front,",No,>100,5,NA,30,2,Full
57,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.75061777,114.2175208,21.7S - 22.1S,23.88999939,0,0,1,1.797169219,15.04,13.07,24.2,183AY,OG78cf,40,1,41,2.43902439,0.024390244,1,13.33333333,0.333333333,13.66666667,0.81300813,10:30,13:30,12:00,12,03:00,3,3,NA,Bottom-bashing (drifting),No,Squid,20,15,Bs957,5,15:00,"1fish lost, 5m white metal Boat with beige cover",No,>100,5,15,40,2,Full
58,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.55370626,114.0757457,21.3S - 21.7S,23.88999939,0,0,0,0.804545341,28.08,24.4,45.2,186AW,OG78ak,3,0,3,0,0,0,0.857142857,0,0.857142857,0,10:00,13:30,11:45,11.75,03:30,3.5,4,NA,Bottom-bashing (drifting),No,Squid,300,NA,B1024,5,15:00,"3fish caught, none lost, 5m covered metal boat, blue hull",No,>100,5,NA,20,1,Full
59,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.94717875,114.2412622,21.7S - 22.1S,23.36999893,0,0,0,1.426933829,6.55,5.69,10.54,181AY,OG78cb,8,0,8,0,0,0,2.285714286,0,2.285714286,0,11:00,14:30,12:45,12.75,03:30,3.5,4,NA,Bottom-bashing (anchored),No,Mulie,20,NA,83008,4,15:15,"8 fish total, 4m white covered fibreglass boat",No,>100,5,20,40,2,Full
60,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.12243609,114.1622962,22.1S - 22.5S,22.78999901,0,0,0,0.790794216,11.6,10.08,18.67,179AX,OG77bv,20,0,20,0,0,0,4.444444444,0,4.444444444,0,10:00,14:30,12:15,12.25,04:30,4.5,5,NA,Bottom-bashing (drifting),No,Squid,15,NA,Dn646,5,15:45,5m white metal boat with blue cover,No,>100,5,15,50,2,Full
61,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.74837155,114.2611221,21.7S - 22.1S,23.64999962,0,0,1,1.602344312,16.32,14.18,26.27,184AZ,OG78dg,25,0,25,0,0,0,5.555555556,0,5.555555556,0,10:30,15:00,12:45,12.75,04:30,4.5,5,NA,Bottom-bashing (drifting),No,Squid,20,NA,Do583,5,16:00,"25 fish caught, none lost, 5m white metal covered boat",No,>100,5,35,5,1,Full
62,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.7457097,114.3377914,21.7S - 22.1S,23.64999962,0,0,0,1.161051793,19.3,16.77,31.06,184BA,OG78eg,45,5,50,10,0.1,1,12,1.333333333,13.33333333,2.666666667,11:00,14:45,12:52,12.87,03:45,3.75,4,NA,Bottom-bashing (drifting),No,Squid,20,10,Ae903,NA,16:15,,No,60,3,45,15,1,Full
63,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.90864788,114.151325,21.7S - 22.1S,23.36999893,0,1,4,1.639856318,3.35,2.91,5.39,182AX,OG78bc,9,0,9,0,0,0,1.384615385,0,1.384615385,0,09:00,15:30,12:15,12.25,06:30,6.5,7,NA,Bottom-bashing (anchored),No,Prawns,NA,NA,Es151,3,16:30,"9 fish caught, none lost, 3m white metal boat, ",No,>100,5,20,20,1,Full
64,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.58823831,114.3572994,21.3S - 21.7S,23.64999962,0,0,0,0.813318921,28.99,25.19,46.66,185BA,OG78ej,20,3,23,13.04347826,0.130434783,1,3.636363636,0.545454545,4.181818182,2.371541502,09:30,15:00,12:15,12.25,05:30,5.5,6,NA,Bottom-bashing (drifting),No,Squid,70,30,Dq134,NA,16:30,3 fish lost,No,>100,5,NA,50,2,Full
65,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.99546443,114.2495214,21.7S - 22.1S,23.36999893,0,0,0,1.224965803,7.57,6.57,12.18,181AY,OG78ca,20,1,21,4.761904762,0.047619048,1,4.210526316,0.210526316,4.421052632,1.002506266,10:45,15:30,13:07,13.12,04:45,4.75,5,NA,Bottom-bashing (drifting),No,Squid,20,10,Ex228,4,16:30,"1fish lost, 4m white metal covered boat",No,2,1,55,25,1,Full
66,28/07/15,15209,7,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.980062,113.8798984,21.7S - 22.1S,23.8599987,0,0,0,2.497373863,16.72,14.53,26.9,181AU,OG68wa,8,0,8,0,0,0,1.142857143,0,1.142857143,0,09:00,16:00,12:30,12.5,07:00,7,7,NA,Trolling,No,Artificial plastic lure,5,0,Bv612,4,17:00,"8 fish caught total, 4m white metal boat",No,4,1,20,15,1,Full
67,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.21323799,113.7135815,23.1S - 23.5S,24.12999916,0,0,1,1.529586008,5.23,4.55,8.42,166AS,OG66us,10,1,11,9.090909091,0.090909091,1,3.076923077,0.307692308,3.384615385,2.797202797,08:15,11:30,09:52,9.87,03:15,3.25,3,NA,Bottom-bashing (drifting),No,Squid,90,60,Ew629,6,12:00,"10 fish caught, 1 lost, 6m covered white fibreglass boat, ",No,10,1,20,20,1,Full
68,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-22.98175443,113.7256112,22.7S - 23.1S,24.32999992,0,0,0,1.328625415,12.25,10.65,19.72,169AS,OG67ua,6,1,7,14.28571429,0.142857143,1,1.263157895,0.210526316,1.473684211,3.007518798,05:45,10:30,08:07,8.12,04:45,4.75,5,NA,Bottom-bashing (drifting),No,Squid,70,35,Ez280,5,12:15,"6fish caught, 1 lost, 5m white covered fibreglass boat",No,100,4,10,25,1,Full
69,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.10589355,113.7566639,23.1S - 23.5S,24.12999916,0,0,3,1.627068786,3.45,3,5.56,167AT,OG66vv,8,0,8,0,0,0,2.285714286,0,2.285714286,0,08:30,12:00,10:15,10.25,03:30,3.5,4,NA,Bottom-bashing (drifting),No,Squid,5,NA,Dd020,3,12:30,"8 fish total, some trolling and Squidding as well as bottom bashing, 3m tinny",No,>100,5,50,80,4,Full
70,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.37671196,113.5303586,23.1S - 23.5S,23.88999939,0,0,0,0.239406727,21.42,18.61,34.47,164AQ,OG66so,17,6,23,26.08695652,0.260869565,1,6.8,2.4,9.2,10.43478261,09:00,11:30,10:15,10.25,02:30,2.5,3,NA,Bottom-bashing (drifting),No,Squid,100,110,Ef299,6,12:45,"17 fish caught, 6 lost, 6m white fibreglass covered boat blue shade",No,20,1,40,35,2,Full
71,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.15570863,113.7003949,23.1S - 23.5S,24.12999916,0,0,1,1.58119906,4.19,3.64,6.74,167AS,OG66uu,20,0,20,0,0,0,5,0,5,0,08:00,12:00,10:00,10,04:00,4,4,NA,Bottom-bashing (drifting),No,Squid,40,10,Ek395,6,13:00,"20 fish total, 6m white metal covered boat",No,1,1,10,15,1,Full
72,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.09809449,113.7224559,22.7S - 23.1S,24.12999916,1,1,2,1.65870754,4.82,4.19,7.76,167AS,OG66uv,15,2,17,11.76470588,0.117647059,1,3,0.4,3.4,2.352941176,08:00,13:00,10:30,10.5,05:00,5,5,NA,Bottom-bashing (anchored),No,Squid,20,15,"Df926, name - nameless",3,13:45,"15 fish caught, 2 lost, 3m tinny",No,6,1,20,30,2,Full
73,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.03626134,113.4553688,22.7S - 23.1S,24.21999931,0,0,0,0.276019114,21.4,18.59,34.44,168AP,OG66rx,20,3,23,13.04347826,0.130434783,1,3.80952381,0.571428571,4.380952381,2.48447205,08:30,13:45,11:07,11.12,05:15,5.25,5,NA,Bottom-bashing (drifting),No,Squid,130,110,"Du917, name- cos I can",5,14:45,"20 fish caught, 3 lost, 5m covered catamaran, blue hull",No,>100,5,NA,>100,5,Full
74,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-22.94480334,113.619768,22.7S - 23.1S,24.32999992,0,0,0,0.69210192,17.26,15,27.77,169AR,OG67tb,20,3,23,13.04347826,0.130434783,1,3.80952381,0.571428571,4.380952381,2.48447205,09:00,14:15,11:37,11.62,05:15,5.25,5,NA,Bottom-bashing (drifting),No,Squid,75,NA,Dx930,6,14:45,"Lost 3 fish, 20 taken total, 6m metal covered boat, black hull",No,7,1,NA,45,2,Full
75,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.05289523,113.5107096,22.7S - 23.1S,24.12999916,0,0,0,0.40901253,17.71,15.39,28.5,168AQ,OG66sw,22,2,24,8.333333333,0.083333333,1,5.5,0.5,6,2.083333333,10:00,14:00,12:00,12,04:00,4,4,NA,Bottom-bashing (drifting),No,Mackerel,130,NA,"Dl498, name cruise control ",6,14:45,"22 fish caught undamaged, 2 lost, 6 m white fibreglass covered boat",No,>100,5,NA,20,1,Full
76,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.23869872,113.7216152,23.1S - 23.5S,24.12999916,0,0,1,1.490586164,6.44,5.59,10.36,166AS,OG66us,30,2,32,6.25,0.0625,1,6.315789474,0.421052632,6.736842105,1.315789474,09:30,14:15,11:52,11.87,04:45,4.75,5,NA,Bottom-bashing (drifting),No,Squid,60,40,As149,4,15:15,"30 fish caught, 2 lost, 4 m light blue metal boat, ",No,15,1,45,10,1,Full
77,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.14707288,113.7402999,23.1S - 23.5S,24.12999916,0,0,2,1.674156482,1.74,1.51,2.8,167AS,OG66uu,40,0,40,0,0,0,5.333333333,0,5.333333333,0,07:30,15:00,11:15,11.25,07:30,7.5,8,NA,Bottom-bashing (anchored),No,Mulie,15,NA,"Dn095, name- allynor",4,15:15,"40 fish caught, 0 lost, 4m metal boat",No,4,1,25,40,2,Full
78,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.14514714,113.2796566,23.1S - 23.5S,24.21999931,0,0,1,0.100144884,30.92,26.87,49.77,167AN,OG66pu,20,0,20,0,0,0,4,0,4,0,09:30,14:30,12:00,12,05:00,5,5,NA,Bottom-bashing (drifting),No,Mullet,300,NA,Bl484,5,15:45,5m white fibreglass covered boat,No,8,1,20,40,2,Full
79,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,12,0,12,0,0,0,2.4,0,2.4,0,09:00,14:00,11:30,11.5,05:00,5,5,NA,Bottom-bashing (drifting),No,Squid,400,NA,Name- Couta crazy,6,16:00,12 fish caught 6 m covered white fibreglass boat with railings,No,>100,5,40,25,1,Full
80,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.07189307,113.6791353,22.7S - 23.1S,24.12999916,0,0,0,1.37509503,7.98,6.94,12.84,168AS,OG66uw,2,0,2,0,0,0,0.470588235,0,0.470588235,0,11:30,15:45,13:37,13.62,04:15,4.25,4,NA,Bottom-bashing (drifting),No,Mulie,70,NA,45324,5,16:15,"2 fish caught, 5m yellow fibreglass boat with black cover",No,20,1,20,25,1,Full
81,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.13759836,113.3124882,23.1S - 23.5S,24.21999931,0,0,1,0.126113026,28.86,25.07,46.44,167AN,OG66pu,13,0,13,0,0,0,2.166666667,0,2.166666667,0,08:00,14:00,11:00,11,06:00,6,6,NA,Bottom-bashing (drifting),No,Mullet,250,NA,Es123,5,16:30,"13 fish caught, 5m white fibreglass boat with black cover and skull and crossbones flag",No,100,4,15,100,4,Full
82,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.16709455,113.5988446,23.1S - 23.5S,24.12999916,0,0,0,0.752242357,10.67,9.27,17.17,166AR,OG66tt,13,1,14,7.142857143,0.071428571,1,2.260869565,0.173913043,2.434782609,1.242236025,09:45,15:30,12:37,12.62,05:45,5.75,6,NA,Bottom-bashing (drifting),No,Mackerel,90,70,Bi167,6,,"13 fish caught, 1lost, 6?m metal covered boat, blue hull, ",No,>100,5,40,20,1,Full
83,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.20101126,113.2896321,23.1S - 23.5S,24.21999931,0,0,0,0.112224864,30.44,26.45,48.99,166AN,OG66pt,20,5,25,20,0.2,1,3.636363636,0.909090909,4.545454545,3.636363636,10:30,16:00,13:15,13.25,05:30,5.5,6,NA,Bottom-bashing (drifting),No,Squid,250,NA,Ei093,NA,16:45,,No,25,1,NA,30,2,Full
84,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-22.3916772,113.5243468,22.1S - 22.5S,24.26999855,0,0,0,0.028921183,54.95,47.75,88.43,176AQ,OG67so,9,0,9,0,0,0,1.125,0,1.125,0,06:30,14:30,10:30,10.5,08:00,8,8,NA,Bottom-bashing (drifting),No,Squid,350,NA,Ac050,6,,"9 fish caught, 0 lost, 6m covered fibreglass boat, ",No,>100,5,NA,20,1,Full
85,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.33037007,113.7394401,23.1S - 23.5S,23.88999939,0,0,0,1.080589516,12.23,10.63,19.68,165AS,OG66uq,10,0,10,0,0,0,1.739130435,0,1.739130435,0,09:45,15:30,12:37,12.62,05:45,5.75,6,NA,Bottom-bashing (drifting),No,Squid,60,NA,Be521,NA,,"10 fish caught, none lost",No,5,1,NA,45,2,Full
86,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-22.91804619,113.6930021,22.7S - 23.1S,24.32999992,0,0,0,0.953080468,17.03,14.8,27.4,169AS,OG67ub,23,0,23,0,0,0,3.538461538,0,3.538461538,0,09:00,15:30,12:15,12.25,06:30,6.5,7,NA,Bottom-bashing (drifting),No,Squid,75,65,Bu884,NA,17:00,23 fish caught,No,60,3,NA,45,2,Full
87,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.04684997,113.7409285,22.7S - 23.1S,24.12999916,0,0,0,1.54378075,7.65,6.65,12.31,168AS,OG66uw,8,1,9,11.11111111,0.111111111,1,1.333333333,0.166666667,1.5,1.851851852,09:00,15:00,12:00,12,06:00,6,6,NA,Bottom-bashing (drifting),No,Squid,20,10,Dg879,NA,17:00,"8 fish caught, 1 lost, ",No,20,1,NA,25,1,Full
88,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.22561801,113.5838523,23.1S - 23.5S,24.12999916,0,0,0,0.614894411,12.57,10.92,20.23,166AR,OG66ts,5,0,5,0,0,0,0.909090909,0,0.909090909,0,10:30,16:00,13:15,13.25,05:30,5.5,6,NA,Bottom-bashing (drifting),No,Mulie,90,80,Da889,5,17:15,,No,>100,5,NA,>100,5,Full
89,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.29565338,113.7039183,23.1S - 23.5S,23.88999939,0,1,1,1.217091652,10.49,9.12,16.88,165AS,OG66uq,15,0,15,0,0,0,2.4,0,2.4,0,10:00,16:15,13:07,13.12,06:15,6.25,6,NA,Bottom-bashing (drifting),No,Mackerel,70,NA,Ao922,4,17:15,"15 fish, none lost, 4m white fibreglass boat ",No,3,1,NA,5,1,Full
90,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.30050075,113.6944381,23.1S - 23.5S,23.88999939,0,1,1,1.127794728,11.04,9.59,17.76,165AS,OG66uq,20,20,40,50,0.5,1,2.857142857,2.857142857,5.714285714,7.142857143,09:30,16:30,13:00,13,07:00,7,7,NA,Bottom-bashing (drifting),No,Squid,65,60,Dm949,NA,17:30,"20 fish caught, 20 Lost",No,1,1,10,5,1,Full
91,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.09877432,113.7276122,22.7S - 23.1S,24.12999916,1,1,2,1.65870754,4.6,4,7.4,167AS,OG66uv,7,0,7,0,0,0,1.75,0,1.75,0,12:30,16:30,14:30,14.5,04:00,4,4,NA,Bottom-bashing (drifting),No,Squid,20,10,Df555,3,17:30,"7 fish caught, 0 lost, 3m tinny",No,1,1,NA,60,3,Full
92,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.32600628,113.3895152,23.1S - 23.5S,24.04999924,0,0,0,0.154629,26.68,23.18,42.93,165AO,OG66qq,7,0,7,0,0,0,1.166666667,0,1.166666667,0,10:30,16:30,13:30,13.5,06:00,6,6,NA,Bottom-bashing (drifting),No,Squid,350,80,Ep098,NA,17:45,7fish caught,No,1,1,NA,20,1,Full
93,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.46818049,113.358191,23.1S - 23.5S,24.04999924,0,0,0,0.083268416,33.74,29.32,54.3,163AO,OG66qm,15,0,15,0,0,0,2.5,0,2.5,0,10:00,16:00,13:00,13,06:00,6,6,NA,Bottom-bashing (drifting),No,Squid,110,100,Ar408,NA,17:45,15 fish caught ,No,>100,5,40,15,1,Full
94,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.45765588,113.6684062,23.1S - 23.5S,23.88999939,0,0,0,0.453654197,21.81,18.95,35.1,163AS,OG66un,15,0,15,0,0,0,1.875,0,1.875,0,09:00,17:00,13:00,13,08:00,8,8,NA,Bottom-bashing (drifting),No,Squid,40,NA,Ek431,6,18:00,"15 fish caught, 0 lost, 6m white fibreglass covered boat with blue shade, ",No,3,1,3,30,2,Full
95,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.00688224,113.6333007,22.7S - 23.1S,24.12999916,0,0,0,0.910866804,13.28,11.54,21.37,168AR,OG66tx,2,0,2,0,0,0,0.210526316,0,0.210526316,0,07:30,17:00,12:15,12.25,09:30,9.5,10,NA,Bottom-bashing (drifting),No,Squid,70,NA,Bo302,6,18:00,"2 fish caught, 6m white metal covered boat",No,10,1,20,5,1,Full
96,29/07/15,15210,8,1,Jul/Aug 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.21628035,113.7676996,23.1S - 23.5S,24.12999916,0,0,0,1.457389206,4.23,3.68,6.81,166AT,OG66vs,10,0,10,0,0,0,2.857142857,0,2.857142857,0,14:00,17:30,15:45,15.75,03:30,3.5,4,NA,Trolling,No,Artificial plastic lure,5,0,A179 may be d179 hard to tell,3,18:15,"10 fish caught, 0 lost, 3m tinny",No,3,1,50,15,1,Full
97,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.90186687,113.9607349,21.7S - 22.1S,23.86999893,0,1,6,2.511798715,1.3,1.13,2.09,182AV,OG68xc,12,0,12,0,0,0,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),Yes,Squid,5,0,Unknown,3,11:45,"12 fish caught, 0 lost, 3m tinny",No,,NA,NA,,NA,Full
98,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.9204494,113.9418758,21.7S - 22.1S,23.86999893,0,1,7,2.635484313,2.36,2.05,3.8,181AV,OG68xb,9,0,9,0,0,0,2.4,0,2.4,0,08:00,11:45,09:52,9.87,03:45,3.75,4,NA,Bottom-bashing (drifting),Yes,Squid,5,0,De898,3,12:15,"9 fish caught, 3 m tinny",No,>100,5,10,30,2,Full
99,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.95001609,113.9342156,21.7S - 22.1S,23.86999893,1,2,8,2.615767236,3.82,3.32,6.14,181AV,OG68xb,17,0,17,0,0,0,4.25,0,4.25,0,08:30,12:30,10:30,10.5,04:00,4,4,NA,Bottom-bashing (anchored),Yes,Mulie,5,0,Ex307,3,13:00,"17 fish caught, 3m blue tinny",No,>100,5,50,20,1,Full
100,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.90986121,113.9559469,21.7S - 22.1S,23.86999893,0,2,7,2.561520534,1.4,1.22,2.25,182AV,OG68xc,29,0,29,0,0,0,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),Yes,Squid,10,5,Ee907,3,13:45,"29 fish caught, 3m tinny",No,50,2,NA,20,1,Full
101,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.87821027,113.9536065,21.7S - 22.1S,23.86999893,0,0,5,2.534988806,2.81,2.44,4.52,182AV,OG68xc,6,0,6,0,0,0,2,0,2,0,08:30,11:30,10:00,10,03:00,3,3,NA,Bottom-bashing (drifting),No,Squid,20,5,D1398,3,12:00,"6fish caught, 3 m tinny",No,5,1,30,50,2,Full
102,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.94953761,113.9321055,21.7S - 22.1S,23.86999893,1,2,7,2.665876511,3.9,3.38,6.27,181AV,OG68xb,8,3,11,27.27272727,0.272727273,1,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Squid,20,10,Dv968,3,12:15,"8fish caught, 3lost, 3m tinny",No,>100,5,50,25,1,Full
103,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.96898267,113.9013595,21.7S - 22.1S,23.86999893,1,2,7,2.6786143,6.27,5.45,10.09,181AU,OG68wa,4,1,5,20,0.2,1,0.727272727,0.181818182,0.909090909,3.636363636,07:00,12:30,09:45,9.75,05:30,5.5,6,NA,Trolling,No,Artificial plastic lure,5,0,Eu995,3,13:00,"Trolling over huge area, 4fish caught, 1 lost, 3m tinny",No,45,2,50,60,3,Full
104,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.88317706,113.9866032,21.7S - 22.1S,23.86999893,0,0,3,2.280445915,2.09,1.81,3.36,182AV,OG68xc,8,1,9,11.11111111,0.111111111,1,2.285714286,0.285714286,2.571428571,3.174603174,09:00,12:30,10:45,10,03:30,3.5,4,NA,Bottom-bashing (drifting),No,Squid,5,0,"Unknown, car licence plate 1acg 426",3,13:00,"8 fish caught, 1 lost, 3m rubber boat",No,>100,5,50,20,1,Full
105,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.79375502,113.9111817,21.7S - 22.1S,23.86999893,0,0,0,2.199427158,9.23,8.02,14.85,183AU,OG68we,6,1,7,14.28571429,0.142857143,1,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Squid,130,NA,Ibh639n,3,13:30,"6 fish caught, 1 lost, 3m tinny",No,3,1,55,15,1,Full
106,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.95876928,113.9072047,21.7S - 22.1S,23.86999893,1,2,6,2.694707446,5.54,4.82,8.92,181AU,OG68wa,11,0,11,0,0,0,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Squid,40,NA,"75879, name pedro",5,13:45,"11fish caught, 5m yellow fibreglass boat with cover",No,>100,5,50,35,2,Full
107,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.89141085,113.9315765,21.7S - 22.1S,23.86999893,0,0,4,2.688480554,3.28,2.85,5.28,182AV,OG68xc,1,3,4,75,0.75,1,0.222222222,0.666666667,0.888888889,16.66666667,09:00,13:30,11:15,11.25,04:30,4.5,5,NA,Bottom-bashing (drifting),No,Squid,50,40,Df723,3,14:00,"1fish caught, 3 lost, 3m tinny",No,2,1,NA,100,4,Full
